depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,pareto_mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,unique_category_count,category_entropy,pareto_front_size,field_total_us_required
49,0.486551106,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,68.083000183,5.664999962,62.250000000,75.580001831,2,0.693147182,10,75.580001831
50,0.487085372,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,68.375000000,5.623000145,62.666000366,75.871002197,2,0.693147182,10,75.871002197
51,0.487619638,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,68.250000000,5.584000111,62.124000549,75.625999451,2,0.693147182,10,75.625999451
52,0.488153875,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,68.833999634,5.584000111,62.708999634,76.456001282,2,0.693147182,10,76.456001282
53,0.488688141,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,70.083000183,5.583000183,64.041999817,77.541999817,2,0.693147182,10,77.541999817
54,0.489222407,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.165000916,5.084000111,55.208999634,68.209999084,2,0.693147182,10,68.209999084
55,0.489756674,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,64.875000000,5.248000145,55.331001282,71.835998535,2,0.693147182,10,71.835998535
56,0.490290940,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.499000549,5.250000000,55.622001648,68.375000000,2,0.693147182,10,68.375000000
57,0.490825206,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.541000366,5.040999889,55.583999634,68.250999451,2,0.693147182,10,68.250999451
58,0.491359472,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.541000366,5.209000111,55.709999084,68.541000366,2,0.693147182,10,68.541000366
59,0.491893739,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,60.541000366,5.041999817,55.084999084,67.331001282,2,0.693147182,10,67.331001282
60,0.492428005,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.250000000,5.083000183,55.334999084,68.122001648,2,0.693147182,10,68.122001648
61,0.492962271,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.582000732,5.041999817,55.501998901,68.582000732,2,0.693147182,10,68.582000732
62,0.493496537,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.790000916,5.084000111,55.662998199,68.667999268,2,0.693147182,10,68.667999268
63,0.494030803,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.583999634,5.166999817,55.750999451,68.500999451,2,0.693147182,10,68.500999451
64,0.494565070,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.583000183,5.083000183,55.664001465,68.543998718,2,0.693147182,10,68.543998718
65,0.495099336,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,62.875000000,5.000000000,55.041000366,69.789001465,2,0.693147182,10,69.789001465
66,0.495633572,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,68.833000183,5.041999817,60.998001099,75.585998535,2,0.693147182,10,75.585998535
67,0.496167839,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,63.665000916,5.125000000,55.416999817,70.541999817,2,0.693147182,10,70.541999817
68,0.496702105,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.458000183,5.083000183,55.416000366,68.416999817,2,0.693147182,10,68.416999817
69,0.497236371,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,62.125999451,5.040999889,55.209999084,68.960998535,2,0.693147182,10,68.960998535
70,0.497770637,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,66.916999817,5.416999817,61.205001831,74.002998352,2,0.693147182,10,74.002998352
71,0.498304904,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,63.958000183,5.124000072,55.505001068,70.789001465,2,0.693147182,10,70.789001465
72,0.498839170,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.208000183,5.083000183,55.500000000,67.999000549,2,0.693147182,10,67.999000549
73,0.499373436,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,60.667999268,5.125000000,55.337001801,67.455001831,2,0.693147182,10,67.455001831
74,0.499907702,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.166000366,5.040999889,55.120998383,67.918998718,2,0.693147182,10,67.918998718
75,0.500441968,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,60.625999451,5.125000000,55.040000916,67.463996887,2,0.693147182,10,67.463996887
76,0.500976205,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,62.207000732,5.040999889,55.377998352,69.040000916,2,0.693147182,10,69.040000916
77,0.501510501,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.541999817,5.083000183,55.291999817,68.333999634,2,0.693147182,10,68.333999634
78,0.502044737,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,61.332000732,5.168000221,55.453998566,68.044998169,2,0.693147182,10,68.044998169
79,0.502579033,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,60.375999451,4.749000072,51.333000183,66.626998901,2,0.693147182,10,66.626998901
80,0.503113270,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,57.125000000,4.665999889,51.292999268,63.166999817,2,0.693147182,10,63.166999817
81,0.503647566,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,57.332000732,4.541999817,51.087001801,63.374000549,2,0.693147182,10,63.374000549
82,0.504181802,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,57.212001801,4.835000038,51.415000916,63.458000183,2,0.693147182,10,63.458000183
83,0.504716098,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.833999634,4.750000000,51.164001465,63.167999268,2,0.693147182,10,63.167999268
84,0.505250335,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,57.333000183,4.625999928,51.541999817,63.666000366,2,0.693147182,10,63.666000366
85,0.505784631,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,57.002998352,4.668000221,51.206001282,63.168998718,2,0.693147182,10,63.168998718
86,0.506318867,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.625000000,4.665999889,51.084999084,62.998001099,2,0.693147182,10,62.998001099
87,0.506853104,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.958999634,4.750999928,51.541000366,63.332000732,2,0.693147182,10,63.332000732
88,0.507387400,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.666000366,4.750000000,51.208999634,63.082000732,2,0.693147182,10,63.082000732
89,0.507921636,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.583000183,4.833000183,51.039001465,62.958000183,2,0.693147182,10,62.958000183
90,0.508455932,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,57.122001648,4.706999779,51.250000000,63.456001282,2,0.693147182,10,63.456001282
91,0.508990169,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,57.379001617,4.750999928,51.330001831,63.505001068,2,0.693147182,10,63.505001068
92,0.509524465,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.958999634,4.669000149,51.125999451,63.291000366,2,0.693147182,10,63.291000366
93,0.510058701,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.458000183,4.709000111,51.415000916,62.875000000,2,0.693147182,10,62.875000000
94,0.510592997,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.622001648,4.709000111,51.087001801,62.914001465,2,0.693147182,10,62.914001465
95,0.511127234,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,57.209999084,4.706999779,51.416999817,63.458000183,2,0.693147182,10,63.458000183
96,0.511661530,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,58.421001434,4.668000221,51.582000732,64.665000916,2,0.693147182,10,64.665000916
97,0.512195766,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.666999817,4.750999928,51.042999268,62.957000732,2,0.693147182,10,62.957000732
98,0.512730062,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,56.834999084,4.791999817,51.498001099,63.254001617,2,0.693147182,10,63.254001617
99,0.513264298,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,59.833999634,13.251999855,51.625000000,74.834999084,2,0.693147182,10,74.834999084
100,0.513798594,0.000534264,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,2,20,"Refactor:10|Reliability:10",0.693147182,2,10,0.000000000,0.000000000,1.000000000,59.208999634,4.625000000,51.083999634,65.456001282,2,0.693147182,10,65.456001282
